Transparency Data ,,,,,,,,
,,,,,,,,
The supplier data has to be made anonymous,,,,,,,,
,,,,,,,,
Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Invoice Currency Unit
BIS,EPSRC,05/12/2016,T&S UK - Parking Tolls Congestion Charges,Admin Business Innovation Director,Unspecified,97746868,2.5,GBP
BIS,EPSRC,05/12/2016,T&S UK - Subsistence,Admin Business Innovation Director,Unspecified,97746868,5,GBP
BIS,EPSRC,05/12/2016,T&S UK - Mileage,Programme Delivery ICT,Unspecified,97746869,37.36,GBP
BIS,EPSRC,05/12/2016,T&S UK - Subsistence,Programme Delivery ICT,Unspecified,97746869,1.8,GBP
BIS,EPSRC,05/12/2016,T&S UK - Subsistence,Programme Delivery ICT,Unspecified,97746869,5,GBP
BIS,EPSRC,06/12/2016,Health & Safety (inc. Medicals & Opticians),EPSRC Corporate Services,Swindon Occupational Medical Services Ltd,97746736,840,GBP
BIS,EPSRC,06/12/2016,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,97746799,160,GBP
BIS,EPSRC,06/12/2016,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,97746800,160,GBP
BIS,EPSRC,06/12/2016,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,97746802,160,GBP
BIS,EPSRC,06/12/2016,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,97746803,160,GBP
BIS,EPSRC,06/12/2016,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,97746807,160,GBP
BIS,EPSRC,06/12/2016,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,97746810,160,GBP
BIS,EPSRC,06/12/2016,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,97746811,160,GBP
BIS,EPSRC,06/12/2016,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,97746812,160,GBP
BIS,EPSRC,06/12/2016,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,97746813,160,GBP
BIS,EPSRC,06/12/2016,Health & Safety (inc. Medicals & Opticians),EPSRC Corporate Services,AM Health & Safety Ltd,97747630,45,GBP
BIS,EPSRC,06/12/2016,Printing & Stationery,JRS,PG Events Ltd,97747675,408,GBP
BIS,EPSRC,06/12/2016,Consumables,JRS,PG Events Ltd,97747680,20.02,GBP
BIS,EPSRC,06/12/2016,Consumables,JRS,PG Events Ltd,97747680,30,GBP
BIS,EPSRC,06/12/2016,Consumables,JRS,Premier Paper Group Ltd,97747793,469.44,GBP
BIS,EPSRC,06/12/2016,T&S UK - Public Transport,Programme Delivery Physical Sciences,Unspecified,97747848,20,GBP
BIS,EPSRC,06/12/2016,T&S UK - Subsistence,Programme Delivery Physical Sciences,Unspecified,97747848,5,GBP
BIS,EPSRC,06/12/2016,T&S UK - Subsistence,Programme Delivery Physical Sciences,Unspecified,97747848,18.4,GBP
BIS,EPSRC,06/12/2016,T&S UK - Parking Tolls Congestion Charges,OCR Project,Unspecified,97747849,3,GBP
BIS,EPSRC,06/12/2016,T&S UK - Subsistence,OCR Project,Unspecified,97747849,11.28,GBP
BIS,EPSRC,06/12/2016,T&S UK - Subsistence,OCR Project,Unspecified,97747849,20,GBP
BIS,EPSRC,06/12/2016,T&S UK - Subsistence,OCR Project,Unspecified,97747849,22.78,GBP
BIS,EPSRC,06/12/2016,T&S UK - Parking Tolls Congestion Charges,OCR Project,Unspecified,97747850,4.5,GBP
BIS,EPSRC,06/12/2016,T&S UK - Public Transport,OCR Project,Unspecified,97747850,5,GBP
