Transparency Data ,,,,,,,,
,,,,,,,,
The supplier data has to be made anonymous,,,,,,,,
,,,,,,,,
Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Invoice Currency Unit
BIS,EPSRC,42688,Meetings & Catering,Admin Peer Review and Output (excluding external panel member fees),Jurys Inn Group Ltd,97668715,125,GBP
BIS,EPSRC,42688,T&S UK - Accommodation,Programme Delivery Quantum Technology,Jurys Inn Group Ltd,97669714,75,GBP
BIS,EPSRC,42688,T&S UK - Accommodation,Programme Delivery Quantum Technology,Jurys Inn Group Ltd,97669716,75,GBP
BIS,EPSRC,42688,T&S UK - Accommodation,Programme Delivery Quantum Technology,Jurys Inn Group Ltd,97670713,75,GBP
BIS,EPSRC,42688,T&S UK - Accommodation,Programme Delivery Quantum Technology,Jurys Inn Group Ltd,97670714,75,GBP
BIS,EPSRC,42688,T&S UK - Accommodation,Programme Delivery Quantum Technology,Jurys Inn Group Ltd,97672714,75,GBP
BIS,EPSRC,42688,Consumables,JRS,Premier Paper Group Ltd,97694721,1678.32,GBP
BIS,EPSRC,42688,Childcare Nursery,PSU HR,Sodexo Pass Ltd,97700724,67.85,GBP
BIS,EPSRC,42688,Nursery Deductions,Balance Sheet,Sodexo Pass Ltd,97700724,5654,GBP
BIS,EPSRC,42689,Ers Pension Deductions - JSS,Balance Sheet,RCPS Pension,96091723,166321.68,GBP
BIS,EPSRC,42689,Ees Pension Deductions - JSS,Balance Sheet,RCPS Pension,96091724,38854.46,GBP
BIS,EPSRC,42689,T&S UK - Public Transport,Programme Delivery Physical Sciences,Unspecified,96379729,8.3,GBP
BIS,EPSRC,42689,T&S UK - Subsistence,Programme Delivery Physical Sciences,Unspecified,96379729,10,GBP
BIS,EPSRC,42689,T&S UK - Subsistence,Programme Delivery Physical Sciences,Unspecified,96379729,38.2,GBP
BIS,EPSRC,42689,Marketing & PR,Communications and Stakeholder Engagement,INDEPENDENT TELEVISION NEWS LTD,97271714,6900,GBP
BIS,EPSRC,42689,Meetings & Catering,Programme Delivery Physical Sciences,Calder Conference Ltd,97299714,11063.6,GBP
BIS,EPSRC,42689,Other Programme Costs,Energy Multidisciplinary Applications,Energy Technologies Institute LLP,97328713,1061100,GBP
BIS,EPSRC,42689,Printing & Stationery,JRS,PG Events Ltd,97391713,516,GBP
BIS,EPSRC,42689,Conferences & Seminars,Programme Delivery ICT,Ruprecht-Karls-Universitaet Heidelberg,97689721,168.13,EUR
BIS,EPSRC,42689,Research Grant Expenditure,Programme Delivery Physical Sciences,University of Leeds,97693722,151735.55,GBP
BIS,EPSRC,42689,T&S UK - Subsistence,RCUK-Newton Activity,Unspecified,97716007,11.57,GBP
BIS,EPSRC,42689,T&S UK - Subsistence,RCUK-Newton Activity,Unspecified,97716007,20.3,GBP
BIS,EPSRC,42689,T&S UK - Subsistence,RCUK-Newton Activity,Unspecified,97716007,35,GBP
BIS,EPSRC,42689,T&S UK - Parking Tolls Congestion Charges,Admin Business Innovation Director,Unspecified,97716008,17.4,GBP
BIS,EPSRC,42689,T&S UK - Public Transport,Director RB/UR,Unspecified,97716010,53.05,GBP
BIS,EPSRC,42689,T&S UK - Subsistence,Director RB/UR,Unspecified,97716010,10,GBP
BIS,EPSRC,42689,T&S UK - Subsistence,Director RB/UR,Unspecified,97716010,11.29,GBP
BIS,EPSRC,42689,T&S UK - Subsistence,Director RB/UR,Unspecified,97716010,18,GBP
BIS,EPSRC,42689,T&S UK - Subsistence,Director RB/UR,Unspecified,97716010,30.14,GBP
BIS,EPSRC,42689,T&S UK - Public Transport,Programme Delivery ICT,Unspecified,97716011,13.9,GBP
BIS,EPSRC,42689,T&S UK - Public Transport,Programme Delivery ICT,Unspecified,97716011,15.98,GBP
BIS,EPSRC,42689,T&S UK - Subsistence,Programme Delivery ICT,Unspecified,97716011,15,GBP
BIS,EPSRC,42689,T&S UK - Subsistence,Programme Delivery ICT,Unspecified,97716011,17.86,GBP
BIS,EPSRC,42689,T&S UK - Subsistence,Programme Delivery ICT,Unspecified,97716011,18.8,GBP
BIS,EPSRC,42689,T&S UK - Subsistence,Programme Delivery ICT,Unspecified,97716011,43.76,GBP
BIS,EPSRC,42689,T&S UK - Other Charges,Programme Delivery Physical Sciences,Unspecified,97716013,3.3,GBP
BIS,EPSRC,42689,T&S UK - Public Transport,Programme Delivery Physical Sciences,Unspecified,97716013,10,GBP
BIS,EPSRC,42689,T&S UK - Subsistence,Programme Delivery Physical Sciences,Unspecified,97716013,5,GBP
BIS,EPSRC,42689,T&S UK - Public Transport,Programme Delivery Leaders,Unspecified,97716014,2,GBP
BIS,EPSRC,42689,T&S UK - Public Transport,Programme Delivery Leaders,Unspecified,97716014,12.5,GBP
BIS,EPSRC,42689,T&S UK - Mileage,Programme Delivery Impact,Unspecified,97716015,16.2,GBP
BIS,EPSRC,42689,T&S UK - Parking Tolls Congestion Charges,Programme Delivery Impact,Unspecified,97716015,40,GBP
BIS,EPSRC,42689,T&S UK - Public Transport,Programme Delivery Impact,Unspecified,97716015,32,GBP
BIS,EPSRC,42689,T&S UK - Subsistence,Programme Delivery Impact,Unspecified,97716015,10,GBP
BIS,EPSRC,42689,T&S Overseas - Public Transport,Programme Delivery Energy,Unspecified,97716017,43.84,GBP
BIS,EPSRC,42689,T&S Overseas - Subsistence,Programme Delivery Energy,Unspecified,97716017,6.67,GBP
BIS,EPSRC,42689,T&S Overseas - Subsistence,Programme Delivery Energy,Unspecified,97716017,7.21,GBP
BIS,EPSRC,42689,T&S Overseas - Subsistence,Programme Delivery Energy,Unspecified,97716017,11.97,GBP
BIS,EPSRC,42689,T&S Overseas - Subsistence,Programme Delivery Energy,Unspecified,97716017,18.34,GBP
BIS,EPSRC,42689,T&S Overseas - Subsistence,Programme Delivery Energy,Unspecified,97716017,35,GBP
BIS,EPSRC,42689,Consumables,JRS,Antalis Ltd t/a Antalis Document Supplies,97717747,127.37,GBP
BIS,EPSRC,42690,Other Staff Benefits,EPSRC Corporate Services,Fruitdrop Ltd,95865929,240,GBP
BIS,EPSRC,42690,Printing & Stationery,Admin RCUK Strategy Unit,Banner Business Services Limited,97645804,42.29,GBP
BIS,EPSRC,42690,T&S UK - Vehicle Hire,Programme Delivery Engineering,Enterprise Rent-A-Car UK Ltd,97715960,10.75,GBP
BIS,EPSRC,42690,T&S UK - Vehicle Hire,Programme Delivery Engineering,Enterprise Rent-A-Car UK Ltd,97715960,53.76,GBP
BIS,EPSRC,42690,T&S UK - Vehicle Hire,Programme Delivery Maths,Enterprise Rent-A-Car UK Ltd,97715960,11.54,GBP
BIS,EPSRC,42690,T&S UK - Vehicle Hire,Programme Delivery Maths,Enterprise Rent-A-Car UK Ltd,97715960,57.72,GBP
BIS,EPSRC,42690,T&S UK - Vehicle Hire,Programme Delivery Physical Sciences,Enterprise Rent-A-Car UK Ltd,97715960,16.83,GBP
BIS,EPSRC,42690,T&S UK - Vehicle Hire,Programme Delivery Physical Sciences,Enterprise Rent-A-Car UK Ltd,97715960,84.16,GBP
BIS,EPSRC,42690,T&S UK - Parking Tolls Congestion Charges,Admin Business Innovation Director,Unspecified,97716009,4,GBP
BIS,EPSRC,42690,T&S UK - Subsistence,Admin Business Innovation Director,Unspecified,97716009,5,GBP
BIS,EPSRC,42690,T&S UK - Subsistence,Admin Business Innovation Director,Unspecified,97716009,15.75,GBP
BIS,EPSRC,42690,Meetings & Catering,Programme Delivery Energy,Posterboards Direct,97720078,454.32,GBP
BIS,EPSRC,42690,Health & Safety (inc. Medicals & Opticians),Performance and Evaluation,Unspecified,97720158,19.5,GBP
BIS,EPSRC,42690,Health & Safety (inc. Medicals & Opticians),RCUK Executive Director,Unspecified,97720159,87.16,GBP
BIS,EPSRC,42690,T&S UK - Subsistence,RCUK Executive Director,Unspecified,97720159,3.99,GBP
BIS,EPSRC,42690,SSC Service Charges,EPSRC Corporate Services,Dell Corporation Ltd,97722766,185.98,GBP
BIS,EPSRC,42690,Corporate Events,Programme Delivery Infrastructure,Calder Conference Ltd,97722833,996.4,GBP
BIS,EPSRC,42690,Corporate Events,Programme Delivery Infrastructure,Calder Conference Ltd,97722833,3908.01,GBP
BIS,EPSRC,42690,Hospitality,Programme Delivery Quantum Technology,Calder Conference Ltd,97722838,167,GBP
BIS,EPSRC,42690,Hospitality,Programme Delivery Quantum Technology,Department for Business Innovation and Skills,97722844,364.32,GBP
BIS,EPSRC,42690,Agency Staff,Communications and Stakeholder Engagement,Brook Street (UK) Ltd,97722848,530.4,GBP
BIS,EPSRC,42691,Other Programme Costs,NC Infrastructure,Science & Technology Facilities Council,95841201,624570,GBP
BIS,EPSRC,42691,Other Programme Costs,NC Infrastructure,Medical Research Council,95841309,73238.76,GBP
BIS,EPSRC,42691,Agency Staff,JRS,Arts & Humanities Research Council,95865756,1314.09,GBP
BIS,EPSRC,42691,Computer Software,JRS,Arts & Humanities Research Council,95865756,153.31,GBP
BIS,EPSRC,42691,Consumables,JRS,Arts & Humanities Research Council,95865756,2144.15,GBP
BIS,EPSRC,42691,Health & Safety (inc. Medicals & Opticians),JRS,Arts & Humanities Research Council,95865756,65.7,GBP
BIS,EPSRC,42691,Printing & Stationery,JRS,Arts & Humanities Research Council,95865756,306.62,GBP
BIS,EPSRC,42691,Recruitment Costs,JRS,Arts & Humanities Research Council,95865756,219.01,GBP
BIS,EPSRC,42691,Secondments,JRS,Arts & Humanities Research Council,95865756,31538.08,GBP
BIS,EPSRC,42691,Staff Training,JRS,Arts & Humanities Research Council,95865756,109.51,GBP
BIS,EPSRC,42691,T&S UK - Other Charges,JRS,Arts & Humanities Research Council,95865756,45.99,GBP
BIS,EPSRC,42691,UK - Professional Memberships & Subscriptions,JRS,Arts & Humanities Research Council,95865756,240.92,GBP
BIS,EPSRC,42691,Legal & Professional Services,Human Resources,Science & Technology Facilities Council,95865777,1705.72,GBP
BIS,EPSRC,42691,Other Programme Costs,RCUK Research,University of the West of England,96194857,21673.5,GBP
BIS,EPSRC,42691,Secondments,OCR Project,Biotechnology & Biological Sciences Research Council,96242714,27959.79,GBP
BIS,EPSRC,42691,Secondments,OCR Project,Biotechnology & Biological Sciences Research Council,96242730,5158.94,GBP
BIS,EPSRC,42691,Secondments,OCR Project,Biotechnology & Biological Sciences Research Council,96244715,21135.63,GBP
BIS,EPSRC,42691,Secondments,OCR Project,Biotechnology & Biological Sciences Research Council,96244716,5135.3,GBP
BIS,EPSRC,42691,Secondments,Admin RCUK Strategy Unit,Biotechnology & Biological Sciences Research Council,96244717,2701.72,GBP
BIS,EPSRC,42691,Secondments,Performance and Evaluation,Biotechnology & Biological Sciences Research Council,96244719,12726.09,GBP
BIS,EPSRC,42691,Secondments,Admin RCUK Strategy Unit,Biotechnology & Biological Sciences Research Council,96244721,19009.55,GBP
BIS,EPSRC,42691,Telecoms - Tele/ Video conferencing,Policy and Analysis,Powwow,96305715,393.42,GBP
BIS,EPSRC,42691,Research Grant Expenditure,Digital Economy Digital Economy,Technology Strategy Board (Innovate UK),96731713,44000,GBP
BIS,EPSRC,42691,Research Grant Expenditure,Energy Energy,Technology Strategy Board (Innovate UK),96731713,20000,GBP
BIS,EPSRC,42691,Research Grant Expenditure,Healthcare Healthcare,Technology Strategy Board (Innovate UK),96731713,44000,GBP
BIS,EPSRC,42691,Research Grant Expenditure,Manufacturing Manufacturing,Technology Strategy Board (Innovate UK),96731713,44000,GBP
BIS,EPSRC,42691,Research Grant Expenditure,NC Engineering,Technology Strategy Board (Innovate UK),96731713,44000,GBP
BIS,EPSRC,42691,Research Grant Expenditure,NC ICT,Technology Strategy Board (Innovate UK),96731713,44000,GBP
BIS,EPSRC,42691,Research Grant Expenditure,NC Physical Sciences,Technology Strategy Board (Innovate UK),96731713,110000,GBP
BIS,EPSRC,42691,Research Grant Expenditure,Energy Energy,Technology Strategy Board (Innovate UK),96732713,90000,GBP
BIS,EPSRC,42691,International Subscriptions,International Facilities,Natural Environment Research Council,97525714,158000,GBP
BIS,EPSRC,42691,Research Grant Expenditure,Programme Delivery Physical Sciences,University of Leeds,97718720,184000,GBP
BIS,EPSRC,42691,Recharges From Councils - General,EPSRC Corporate Services,Biotechnology & Biological Sciences Research Council,97722734,5531,GBP
BIS,EPSRC,42691,Conferences & Seminars,External communications,Biotechnology & Biological Sciences Research Council,97722768,1000,GBP
BIS,EPSRC,42691,Conferences & Seminars,External communications,Technology Strategy Board (Innovate UK),97723228,60000,GBP
BIS,EPSRC,42691,Computing Consumables,EPSRC Corporate Services,Dell Corporation Ltd,97723319,5378.4,GBP
BIS,EPSRC,42691,Computer Hardware,Change Programme Invest to Save,Dell Corporation Ltd,97723326,10416,GBP
BIS,EPSRC,42691,T&S UK - Public Transport,Programme Delivery Healthcare,Unspecified,97723401,2.4,GBP
BIS,EPSRC,42691,T&S UK - Public Transport,Programme Delivery Healthcare,Unspecified,97723401,45,GBP
BIS,EPSRC,42691,T&S UK - Subsistence,Programme Delivery Healthcare,Unspecified,97723401,5.39,GBP
BIS,EPSRC,42691,T&S UK - Subsistence,Programme Delivery Healthcare,Unspecified,97723401,6.6,GBP
BIS,EPSRC,42691,T&S UK - Public Transport,Programme Delivery Healthcare,Unspecified,97723402,3.5,GBP
BIS,EPSRC,42691,T&S UK - Public Transport,Programme Delivery Healthcare,Unspecified,97723402,39.5,GBP
BIS,EPSRC,42691,T&S UK - Subsistence,Programme Delivery Healthcare,Unspecified,97723402,4.22,GBP
BIS,EPSRC,42691,T&S UK - Subsistence,Programme Delivery Healthcare,Unspecified,97723402,5,GBP
BIS,EPSRC,42691,T&S UK - Subsistence,Programme Delivery Healthcare,Unspecified,97723402,5.9,GBP
BIS,EPSRC,42691,T&S UK - Mileage,Programme Delivery Physical Sciences,Unspecified,97723403,11.7,GBP
BIS,EPSRC,42691,T&S UK - Subsistence,Programme Delivery Physical Sciences,Unspecified,97723403,5,GBP
BIS,EPSRC,42691,T&S UK - Subsistence,Programme Delivery Physical Sciences,Unspecified,97723403,30.72,GBP
BIS,EPSRC,42691,T&S UK - Public Transport,Programme Delivery Quantum Technology,Unspecified,97723404,5,GBP
BIS,EPSRC,42691,T&S UK - Subsistence,Programme Delivery Quantum Technology,Unspecified,97723404,5,GBP
BIS,EPSRC,42691,T&S UK - Subsistence,Programme Delivery Quantum Technology,Unspecified,97723404,24.7,GBP
BIS,EPSRC,42691,Computer Hardware,Change Programme Invest to Save,Dell Corporation Ltd,97723869,89.88,GBP
BIS,EPSRC,42691,Computer Hardware,Change Programme Invest to Save,Dell Corporation Ltd,97723908,1260,GBP
BIS,EPSRC,42692,Agency Staff,Communications and Stakeholder Engagement,Capita Business Services Ltd,96661713,0.02,GBP
BIS,EPSRC,42692,Agency Staff,Communications and Stakeholder Engagement,Capita Business Services Ltd,96661713,0.08,GBP
BIS,EPSRC,42692,Agency Staff,Communications and Stakeholder Engagement,Capita Business Services Ltd,96661713,1370.59,GBP
BIS,EPSRC,42692,Other Programme Costs,NC ICT,University College London,96727713,125000,GBP
BIS,EPSRC,42692,Non-staff travel and subsistance,Programme Delivery Energy,Better Motoring Services,97724751,216,GBP
BIS,EPSRC,42692,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,97724788,160,GBP
BIS,EPSRC,42692,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,97724789,160,GBP
BIS,EPSRC,42692,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,97724790,160,GBP
BIS,EPSRC,42692,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,97724791,160,GBP
BIS,EPSRC,42692,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,97724792,160,GBP
BIS,EPSRC,42692,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,97724793,160,GBP
BIS,EPSRC,42692,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,97724794,160,GBP
BIS,EPSRC,42692,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,97724795,160,GBP
BIS,EPSRC,42692,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,97724796,160,GBP
BIS,EPSRC,42692,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,97724797,160,GBP
BIS,EPSRC,42692,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,97724798,160,GBP
BIS,EPSRC,42692,Printing & Stationery,JRS,In2Print,97724894,176.4,GBP
BIS,EPSRC,42692,Computer Software,Performance and Evaluation,InterWorks Europe,97724954,1545.6,GBP
BIS,EPSRC,42692,Non-staff travel and subsistance,Programme Delivery Healthcare,Non Employee Expenses Supplier,97724963,194.5,GBP
BIS,EPSRC,42692,Fees (Including College Members),Programme Delivery Healthcare,Non Employee Expenses Supplier,97724964,80,GBP
BIS,EPSRC,42692,Non-staff travel and subsistance,Programme Delivery Quantum Technology,Non Employee Expenses Supplier,97724965,62.45,GBP
BIS,EPSRC,42692,Fees (Including College Members),Programme Delivery Quantum Technology,Non Employee Expenses Supplier,97724966,240,GBP
BIS,EPSRC,42692,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,97724967,86.5,GBP
BIS,EPSRC,42692,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,97724968,320,GBP
BIS,EPSRC,42692,Other Programme Costs,RCUK-Newton Activity,Non Employee Expenses Supplier,97724969,80,GBP
BIS,EPSRC,42692,Non-staff travel and subsistance,Programme Delivery ICT,Non Employee Expenses Supplier,97724970,56.5,GBP
BIS,EPSRC,42692,Fees (Including College Members),Programme Delivery ICT,Non Employee Expenses Supplier,97724971,160,GBP
BIS,EPSRC,42692,Other Programme Costs,RCUK-Newton Activity,Non Employee Expenses Supplier,97724972,2037.25,GBP
BIS,EPSRC,42692,Other Programme Costs,RCUK-Newton Activity,Non Employee Expenses Supplier,97724973,320,GBP
BIS,EPSRC,42692,Other Programme Costs,RCUK-Newton Activity,Non Employee Expenses Supplier,97724974,2002.38,GBP
BIS,EPSRC,42692,Other Programme Costs,RCUK-Newton Activity,Non Employee Expenses Supplier,97724975,400,GBP
BIS,EPSRC,42692,Other Programme Costs,RCUK-Newton Activity,Non Employee Expenses Supplier,97724976,26.35,GBP
BIS,EPSRC,42692,Other Programme Costs,RCUK-Newton Activity,Non Employee Expenses Supplier,97724977,160,GBP
BIS,EPSRC,42692,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,97724978,244.15,GBP
BIS,EPSRC,42692,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,97724979,27.3,GBP
BIS,EPSRC,42692,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,97724980,178.72,GBP
BIS,EPSRC,42692,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,97724981,80.1,GBP
BIS,EPSRC,42692,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,97724982,138.65,GBP
BIS,EPSRC,42692,Non-staff travel and subsistance,Admin RCUK Strategy Unit,Non Employee Expenses Supplier,97724983,45.8,GBP
BIS,EPSRC,42692,Non-staff travel and subsistance,Admin RCUK Strategy Unit,Non Employee Expenses Supplier,97724984,45.8,GBP
BIS,EPSRC,42692,Non-staff travel and subsistance,Admin RCUK Strategy Unit,Non Employee Expenses Supplier,97724985,246.26,GBP
BIS,EPSRC,42692,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,97724986,166.5,GBP
BIS,EPSRC,42692,Non-staff travel and subsistance,Admin RCUK Strategy Unit,Non Employee Expenses Supplier,97724987,191.9,GBP
BIS,EPSRC,42692,Non-staff travel and subsistance,Admin RCUK Strategy Unit,Non Employee Expenses Supplier,97724988,252.45,GBP
BIS,EPSRC,42692,Non-staff travel and subsistance,Admin RCUK Strategy Unit,Non Employee Expenses Supplier,97724989,54.1,GBP
BIS,EPSRC,42692,Non-staff travel and subsistance,Admin RCUK Strategy Unit,Non Employee Expenses Supplier,97724990,209.64,GBP
BIS,EPSRC,42692,Non-staff travel and subsistance,Admin RCUK Strategy Unit,Non Employee Expenses Supplier,97724991,95.05,GBP
BIS,EPSRC,42692,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,97724992,136.9,GBP
BIS,EPSRC,42692,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,97724993,80.8,GBP
BIS,EPSRC,42692,Non-staff travel and subsistance,Programme Delivery Engineering,Non Employee Expenses Supplier,97724994,36.29,GBP
BIS,EPSRC,42692,Non-staff travel and subsistance,Admin RCUK Strategy Unit,Non Employee Expenses Supplier,97724995,67.75,GBP
BIS,EPSRC,42692,Non-staff travel and subsistance,Strategy,Non Employee Expenses Supplier,97724996,292.85,GBP
BIS,EPSRC,42692,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,97724997,123.9,GBP
BIS,EPSRC,42692,Non-staff travel and subsistance,Strategy,Non Employee Expenses Supplier,97724998,52.25,GBP
BIS,EPSRC,42692,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,97724999,87.1,GBP
BIS,EPSRC,42692,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,97725000,316.13,GBP
BIS,EPSRC,42692,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,97725001,169,GBP
BIS,EPSRC,42692,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,97725002,132.8,GBP
BIS,EPSRC,42692,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,97725003,203.99,GBP
BIS,EPSRC,42692,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,97725004,212.85,GBP
BIS,EPSRC,42692,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,97725005,144.05,GBP
BIS,EPSRC,42692,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,97725006,52.4,GBP
BIS,EPSRC,42692,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,97725007,258.84,GBP
BIS,EPSRC,42692,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,97725008,70.84,GBP
BIS,EPSRC,42692,Non-staff travel and subsistance,Chief Executive,Non Employee Expenses Supplier,97725009,29.3,GBP
BIS,EPSRC,42692,Non-staff travel and subsistance,Chief Executive,Non Employee Expenses Supplier,97725010,50.14,GBP
BIS,EPSRC,42692,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,97725011,146.15,GBP
BIS,EPSRC,42692,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,97725803,160,GBP
BIS,EPSRC,42692,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,97725804,160,GBP
BIS,EPSRC,42692,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,97725805,160,GBP
BIS,EPSRC,42692,Non-staff travel and subsistance,Programme Delivery Maths,Non Employee Expenses Supplier,97725833,150.6,GBP
BIS,EPSRC,42692,Fees (Including College Members),Programme Delivery Digital Economy,Non Employee Expenses Supplier,97725834,160,GBP
BIS,EPSRC,42692,Non-staff travel and subsistance,Programme Delivery Energy,Non Employee Expenses Supplier,97725835,405.37,GBP
BIS,EPSRC,42692,Non-staff travel and subsistance,Programme Delivery Energy,Non Employee Expenses Supplier,97725837,97.65,GBP
BIS,EPSRC,42692,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,97725838,300.99,GBP
BIS,EPSRC,42692,Non-staff travel and subsistance,Chief Executive,Non Employee Expenses Supplier,97725839,100,GBP
BIS,EPSRC,42692,Non-staff travel and subsistance,Programme Delivery Quantum Technology,Non Employee Expenses Supplier,97725840,45.95,GBP
BIS,EPSRC,42692,Other Programme Costs,RCUK-Newton Activity,Non Employee Expenses Supplier,97725841,1040.83,GBP
BIS,EPSRC,42692,Other Programme Costs,RCUK-Newton Activity,Non Employee Expenses Supplier,97725842,160,GBP
BIS,EPSRC,42692,Other Programme Costs,RCUK-Newton Activity,Non Employee Expenses Supplier,97725843,80,GBP
BIS,EPSRC,42692,Non-staff travel and subsistance,Programme Delivery Infrastructure,Non Employee Expenses Supplier,97725844,164,GBP
BIS,EPSRC,42692,Other Programme Costs,RCUK-Newton Activity,Non Employee Expenses Supplier,97725845,1257.57,GBP
BIS,EPSRC,42692,Other Programme Costs,RCUK-Newton Activity,Non Employee Expenses Supplier,97725846,2324.95,GBP
BIS,EPSRC,42692,Other Programme Costs,RCUK-Newton Activity,Non Employee Expenses Supplier,97725847,320,GBP
BIS,EPSRC,42692,Other Programme Costs,RCUK-Newton Activity,Non Employee Expenses Supplier,97725848,1187.53,GBP
BIS,EPSRC,42692,Other Programme Costs,RCUK-Newton Activity,Non Employee Expenses Supplier,97725849,80,GBP
BIS,EPSRC,42692,Other Programme Costs,RCUK Research,The Nuffield Foundation,97725902,25000,GBP
BIS,EPSRC,42692,Other Programme Costs,NC Physical Sciences,Swansea University,97725976,118641.9,GBP
BIS,EPSRC,42692,T&S UK - Public Transport,Admin Business Innovation Director,Unspecified,97726078,16.2,GBP
BIS,EPSRC,42692,T&S UK - Public Transport,Admin Business Innovation Director,Unspecified,97726078,25,GBP
BIS,EPSRC,42692,T&S UK - Subsistence,Admin Business Innovation Director,Unspecified,97726078,2.6,GBP
BIS,EPSRC,42692,T&S UK - Subsistence,Admin Business Innovation Director,Unspecified,97726078,18,GBP
BIS,EPSRC,42692,T&S UK - Subsistence,Admin Business Innovation Director,Unspecified,97726078,20,GBP
BIS,EPSRC,42692,T&S UK - Subsistence,Admin Business Innovation Director,Unspecified,97726078,22.74,GBP
BIS,EPSRC,42692,T&S UK - Subsistence,Programme Delivery Digital Economy,Unspecified,97726079,25,GBP
BIS,EPSRC,42692,T&S UK - Vehicle Hire,Programme Delivery Digital Economy,Unspecified,97726079,130.5,GBP
BIS,EPSRC,42692,Health & Safety (inc. Medicals & Opticians),RCUK Executive Director,Unspecified,97726081,148,GBP
BIS,EPSRC,42692,T&S UK - Public Transport,Programme Delivery Impact,Unspecified,97726083,2.9,GBP
BIS,EPSRC,42692,T&S UK - Subsistence,Programme Delivery Impact,Unspecified,97726083,5,GBP
BIS,EPSRC,42692,T&S UK - Subsistence,Programme Delivery Impact,Unspecified,97726083,21.02,GBP
BIS,EPSRC,42692,T&S UK - Mileage,Programme Delivery ICT,Unspecified,97726084,27.9,GBP
BIS,EPSRC,42692,T&S UK - Parking Tolls Congestion Charges,Programme Delivery ICT,Unspecified,97726084,4.6,GBP
BIS,EPSRC,42692,T&S UK - Public Transport,Programme Delivery ICT,Unspecified,97726084,3,GBP
BIS,EPSRC,42692,T&S UK - Subsistence,Programme Delivery ICT,Unspecified,97726084,4.3,GBP
BIS,EPSRC,42692,T&S UK - Subsistence,Programme Delivery ICT,Unspecified,97726084,4.4,GBP
BIS,EPSRC,42695,Meetings & Catering,Chief Executive,The Chartridge Conference Company Ltd,97726426,-25,GBP
